synchronisation,user_of_latest_model,age_of_customer_transformed,swimming_hours_per_week_transformed,biking_hours_per_week_transformed,running_hours_per_week_transformed,vo2_max_transformed,10k_running_time_prediction_transformed,support_cases_of_customer_transformed,customer_years_transformed,hot_enc__Male,hot_enc__Other,hot_enc__UnknownLand,hot_enc__Delhi,hot_enc__Mumbai,hot_enc__Fitness,hot_enc__Recreation,hot_enc__Evening,hot_enc__Morning,hot_enc__Free,hot_enc__Premium,hot_enc__White,most_current_software_update_month,most_current_software_update_day
1.0,0.0,-0.8416212335729142,-0.03320647612032682,-0.7740055529845072,0.15980321247300355,0.3434446393056302,-0.25268048155283496,5.19933758270342,0.9027347916438648,1,0,0,0,0,0,1,0,0,1,0,0,11,17
1.0,0.0,-0.38532046640756773,0.9084578685373841,-5.199337582605575,-1.3829022392789727,0.19814459183504424,-0.3378754301791422,0.5729675484954635,0.16789400478810546,0,0,0,0,0,0,1,0,0,0,0,1,8,11
1.0,0.0,0.2918904697739106,0.8702492202650387,1.5757596421564757,0.45839780735990565,1.0886996562071067,-0.14431887118682502,5.19933758270342,1.8339146358159146,0,1,0,0,0,0,0,0,0,1,0,0,10,12
1.0,0.0,-1.1107716166367858,-0.294117122592403,-1.5025432664975271,-1.289783175779248,0.253121247757209,-0.36684961225378776,5.19933758270342,-0.08365173390712909,0,0,0,0,0,0,1,0,0,0,0,0,2,29
1.0,1.0,-0.5729675484954635,0.6041322893730707,1.547634549536785,2.177141919392109,1.4005348631852998,-1.8451329570747814,0.5729675484954635,-5.199337582605575,0,0,0,0,0,0,0,0,1,0,1,0,12,23
1.0,0.0,-0.12566134685507402,0.14688924876085172,-1.0726389677981434,0.22111871299757027,-0.029272931349727117,-0.131465081894263,0.5729675484954635,-0.38532046640756773,1,0,0,0,0,1,0,1,0,0,0,0,12,24
1.0,1.0,-1.1107716166367858,1.0120984610382837,-1.4377023765150656,0.7841208275138669,1.0470461369051545,-0.8499948625873649,0.5729675484954635,-0.08365173390712909,1,0,0,0,0,1,0,1,0,0,1,1,12,16
1.0,1.0,0.08365173390712909,1.192728781771549,-0.27906654510162654,1.2720227593340512,0.41234102152339497,-0.5486132201546118,-0.47704042848944356,0.16789400478810546,1,0,0,0,0,0,0,0,0,0,0,0,7,13
1.0,0.0,0.9674215661017012,-5.199337582605575,-0.7841208275138669,-0.05373931758382359,-1.4458045433709088,0.8638592800240851,-5.199337582605575,-0.38532046640756773,0,0,0,1,0,0,1,1,0,0,0,0,2,16
1.0,0.0,-0.6744897501960817,1.6977764523879104,-1.2013134639303256,-1.531568580511591,0.1152091609358744,-0.051341141463007646,-5.199337582605575,-0.08365173390712909,0,1,0,0,0,1,0,1,0,0,0,0,11,22
1.0,0.0,-0.6744897501960817,1.6977764523879104,-1.2013134639303256,-1.531568580511591,0.1152091609358744,-0.051341141463007646,-5.199337582605575,-0.08365173390712909,0,1,0,0,0,1,0,1,0,0,0,0,11,22
1.0,0.0,0.6229257232100877,-0.08970412640283346,0.1479554596574083,-0.26970477413431476,-0.5672791168408721,0.6181793162471648,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,1,1,0,0,1,0,1,8
1.0,0.0,0.7279132908816441,-0.08970412640283346,0.1479554596574083,-0.26970477413431476,-0.5672791168408721,0.6181793162471648,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,1,1,0,0,1,0,1,8
1.0,1.0,-0.5729675484954635,0.6292786187210769,-0.5246557297584237,-1.5035223322755393,0.8972176976757189,0.3426304153089011,5.19933758270342,-0.08365173390712909,1,0,0,0,0,1,0,0,0,0,1,1,12,6
1.0,0.0,-0.12566134685507402,0.28039542426608915,0.048759307973666836,0.6774692332905654,0.5718676802659014,-0.3707550412957507,0.041789297816453665,1.8339146358159146,0,0,0,0,0,0,0,0,0,0,0,0,9,13
1.0,1.0,-0.08365173390712909,0.0,0.5318264267693101,1.7016572760325412,2.1131960006484833,-1.309085032485307,0.5729675484954635,1.8339146358159146,1,0,0,0,0,0,0,1,0,1,0,0,12,27
1.0,1.0,-1.0364333894937894,-0.11568299968571308,1.75485532755665,1.2557206651936743,1.8724708771467644,-1.0249684772580652,5.19933758270342,-0.08365173390712909,0,1,0,0,0,0,0,1,0,0,0,1,10,24
1.0,0.0,1.0364333894937898,-1.2871817626104702,0.7319577214239462,-0.6903176161633258,-1.1699463774520202,1.1284378753066528,5.19933758270342,-5.199337582605575,0,1,0,0,1,1,0,0,0,0,1,1,12,17
1.0,0.0,0.041789297816453665,0.7390709007955972,-0.35039425002452573,0.4244637043496625,-0.06513623783990732,0.0662658309519144,-0.47704042848944356,-0.7835003753897741,1,0,0,0,1,1,0,0,1,0,0,0,10,18
1.0,0.0,-0.6229257232100878,-0.3671527602370469,-0.04776345509711993,-1.340078638145339,0.08347831814638218,-0.33053304251161336,-0.47704042848944356,-5.199337582605575,1,0,0,0,0,0,1,1,0,0,1,0,4,11
1.0,0.0,-0.16789400478810546,-1.3372124314028786,-0.9110713274112829,-1.0897416310471832,0.05576053441812002,0.32540184742010997,-5.199337582605575,0.3853204664075674,0,0,0,0,0,0,1,0,1,0,1,0,11,18
1.0,0.0,1.1107716166367858,0.7279132908816441,0.2091373842237323,1.1751330808084925,-1.140324803790493,1.000467786276506,-5.199337582605575,-0.38532046640756773,0,1,0,0,1,1,0,1,0,0,1,0,11,17
1.0,1.0,-0.8416212335729142,0.07075877341545107,0.19676107878505641,0.7943169763034499,1.8341202857400782,-1.7105129942950725,0.041789297816453665,-0.08365173390712909,0,1,0,0,0,1,0,0,1,0,0,1,2,9
1.0,0.0,-0.9027347916438648,-1.0190565914802587,0.7162398699212946,-0.8095316448685379,1.4101810205140555,-0.5132022571920046,0.041789297816453665,0.16789400478810546,1,0,0,0,0,1,0,0,1,0,1,0,8,7
1.0,0.0,-0.5244005127080409,-0.9303808829545227,-0.27066029882114706,-1.069182866905494,0.6217719507637712,-0.7162944973653088,0.041789297816453665,1.2815515655446004,0,0,0,0,0,1,0,0,1,0,1,0,3,24
1.0,0.0,-1.8339146358159146,-0.8195021075682538,-0.5426073497511721,0.4817268495847311,-0.2982855769769986,0.14611532174462652,0.041789297816453665,-0.7835003753897741,0,1,0,0,1,1,0,0,0,0,0,0,10,19
1.0,1.0,0.041789297816453665,0.953817651001862,0.6577941035484708,0.33841510613846193,0.24747902570193195,-0.9425483881513461,5.19933758270342,-0.08365173390712909,0,1,0,0,0,0,1,0,1,0,1,0,1,8
0.0,0.0,-0.6229257232100878,1.904104684662996,1.0050837128736707,0.2591484330186827,1.9446084289659513,-1.0629465818245891,5.19933758270342,0.16789400478810546,0,0,0,0,0,1,0,0,1,0,0,0,2,23
1.0,0.0,0.5729675484954632,-0.016600949731219686,-0.9239389296817431,-0.783414208701263,-0.8622051056172223,0.9735367248078968,-5.199337582605575,0.16789400478810546,0,0,0,0,1,1,0,0,1,0,1,0,11,6
1.0,0.0,0.5729675484954632,0.1238391000255962,0.1998522568433656,1.5323412181125335,-0.19023482392727775,-0.25621615691626576,-0.47704042848944356,0.16789400478810546,0,1,0,0,0,0,1,1,0,1,0,0,12,14
0.0,0.0,0.6229257232100877,-0.3078131129104196,-1.0156828464032088,0.09139816369024646,-0.7408698932736136,0.7196413378696955,-0.47704042848944356,1.8339146358159146,0,1,0,0,0,1,0,0,1,1,0,0,10,24
1.0,0.0,0.8416212335729143,-0.4469627427369628,-1.5025432664975271,0.1476864400563979,-1.0997079430492942,1.0331962359616047,0.5729675484954635,1.2815515655446004,0,0,0,0,0,0,1,1,0,0,1,0,5,13
1.0,0.0,-5.199337582605575,-0.23769042305872715,-0.4834465280216794,-0.24805922171115083,-0.12533132098961924,-0.5341201248473193,5.19933758270342,-0.7835003753897741,0,1,0,0,0,0,1,0,1,1,0,0,7,6
1.0,0.0,1.2815515655446004,1.6977764523879104,0.1088579808142316,-0.7679975858979633,-1.259477603056755,1.6672795936930456,0.041789297816453665,-0.38532046640756773,1,0,0,0,0,0,0,0,1,0,0,0,12,8
1.0,1.0,-1.1107716166367858,1.4308477045218555,-1.5062005968935397,1.835596075109816,0.8726681478767958,-1.7496372890378062,0.041789297816453665,-5.199337582605575,1,0,0,0,0,0,0,0,0,1,0,0,10,26
1.0,1.0,-0.2533471031357997,1.4164115225006297,1.8644734508829868,-0.7427003365629624,1.864348788786243,-0.9674215661017012,0.5729675484954635,0.9027347916438648,0,0,0,0,0,0,0,1,0,0,1,0,11,12
1.0,1.0,-1.5010859460440247,0.7390709007955972,-0.24149814445844456,-5.199337582605575,-0.1969804298893804,0.2971480682790748,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,0,0,0,1,0,1,0,6,10
1.0,1.0,-0.3406948270877956,-0.12218924876740166,0.47061773396287576,1.350571671505012,0.9559640732997453,-1.5459290221956978,0.041789297816453665,1.2815515655446004,0,0,0,1,0,1,0,1,0,0,0,0,5,27
1.0,0.0,0.9674215661017012,0.2285457831285522,-1.5676755833527831,1.3900241485601703,-1.046132034046648,0.9542813163401449,-0.47704042848944356,0.6229257232100877,1,0,0,0,0,0,0,1,0,0,1,0,11,12
0.0,1.0,-0.9027347916438648,0.6292786187210769,-0.8641024882374719,0.013849217700468635,0.8242326905937507,-0.15397476914051128,0.5729675484954635,0.6229257232100877,0,1,0,0,0,0,1,0,0,0,0,1,4,13
1.0,0.0,-0.6744897501960817,-5.199337582605575,1.0649113943801392,-1.096697757903846,0.36246812742805895,-0.3493432464455868,-0.47704042848944356,5.19933758270342,1,0,0,0,0,1,0,0,0,1,0,1,6,29
1.0,0.0,-1.2815515655446004,-5.199337582605575,0.5903650027021795,-0.5705424202991436,-0.09626091166241406,-0.37858296518258244,-0.47704042848944356,-0.7835003753897741,0,1,0,1,0,0,0,0,0,1,0,1,8,9
1.0,1.0,-1.5010859460440247,0.0772036494645075,0.8572041693978767,0.5244005127080407,1.0397974706930904,-0.9656251098584054,-0.47704042848944356,-0.38532046640756773,1,0,0,0,0,0,1,0,0,0,0,0,12,5
1.0,1.0,-0.7279132908816442,-0.3987385354804203,1.5421541920879647,0.13156409448023068,0.5504076231538025,-1.2272534500859362,0.041789297816453665,0.3853204664075674,0,1,0,1,0,1,0,0,1,0,0,1,5,29
1.0,1.0,0.3406948270877954,0.9365820145960708,-0.31006388028385046,1.620238075285923,0.4238157049002557,-0.5035167332288852,-5.199337582605575,-0.38532046640756773,1,0,0,0,0,1,0,0,0,0,1,0,6,24
0.0,0.0,-1.3829941271006383,0.08365173390712909,-0.8254149544070921,-5.199337582605575,-0.07564662164920753,0.4737238808470734,5.19933758270342,-0.38532046640756773,0,0,0,0,0,0,0,0,0,1,0,0,2,1
1.0,1.0,-1.2815515655446004,1.2128930015139585,1.5259850422622439,0.6590713264552465,0.6217719507637712,-1.3638131288282063,-0.47704042848944356,0.16789400478810546,1,0,0,0,0,1,0,0,0,0,0,0,8,20
1.0,0.0,-1.8568441290659177,-5.199337582605575,0.536632924218071,-1.2048586146467277,-0.1851813108703879,-0.037642524283416426,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,0,1,0,1,1,0,1,11,2
1.0,0.0,0.16789400478810546,-1.1107716166367858,0.8275447150078538,0.7507050408088636,0.344560167105945,-0.4534084277482573,-0.47704042848944356,0.3853204664075674,1,0,0,0,0,1,0,1,0,0,0,0,10,17
1.0,1.0,0.23899287047892498,-0.10268489990271995,0.22465317662504533,0.16789400478810546,-0.2613272722224256,-0.43006017610009695,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,1,0,0,1,0,0,11,15
0.0,0.0,0.2918904697739106,-0.294117122592403,0.0,-0.15525212286696013,-0.20289018628155459,0.37322136315857146,0.5729675484954635,1.2815515655446004,1,0,0,0,0,1,0,0,0,0,1,1,12,27
1.0,0.0,-0.3406948270877956,1.8339146358159146,0.2184405775664205,0.6112627593167161,1.5774897252346762,-1.087934400716962,0.041789297816453665,-5.199337582605575,0,0,0,0,0,0,0,1,0,1,0,1,9,12
1.0,0.0,-0.6744897501960817,0.7503212878217937,-0.17785765622175917,0.2264732870993054,0.750897182852926,-0.862995098755639,-5.199337582605575,0.6229257232100877,1,0,0,0,0,0,1,0,1,1,0,0,7,3
1.0,1.0,-0.6229257232100878,0.694290575703083,0.2527211849693602,0.828919517636873,0.6725027500551847,-1.4946014186894996,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,1,0,1,0,1,0,0,3,13
0.0,0.0,1.1107716166367858,-1.0350856129863082,0.3671279972699203,1.7142529775287123,-1.1297242979772597,0.9769498174848654,-5.199337582605575,0.6229257232100877,0,0,0,0,0,1,0,1,0,1,0,0,6,1
1.0,1.0,-1.8339146358159146,-0.4415380390635178,0.0,0.4537621901698811,0.41119655844767095,-0.7623798425998748,-5.199337582605575,-0.7835003753897741,1,0,0,0,0,1,0,0,0,1,0,0,9,4
1.0,0.0,0.7835003753897741,0.8756291529019631,-0.4732513628764943,-0.5345547994960851,-0.5950797336178464,1.1242658416230242,-5.199337582605575,0.3853204664075674,1,0,0,0,0,0,1,1,0,0,1,0,10,26
1.0,0.0,1.644853626951472,1.0061571498661943,-1.72784684499653,-5.199337582605575,0.0,2.4503648685478403,0.5729675484954635,-0.7835003753897741,1,0,0,0,0,0,1,1,0,0,0,0,11,11
0.0,1.0,-0.43072729929545756,0.6229257232100877,-0.9601415221807217,-0.5498906667012875,0.9190132178422983,0.08715282961895854,5.19933758270342,-5.199337582605575,0,1,0,0,0,0,1,0,0,1,0,1,6,12
1.0,1.0,0.0,1.383827926363623,1.1711521121685158,-0.13609594688780105,0.9491494301826919,-0.20298080896901388,0.041789297816453665,0.16789400478810546,1,0,0,0,0,0,0,0,0,0,1,0,12,17
1.0,0.0,0.6229257232100877,0.3556772505845323,-1.9049825889883314,0.5958401014419755,-0.638282213054439,0.368564572071704,0.5729675484954635,0.3853204664075674,0,0,0,0,0,0,0,0,0,1,0,0,5,3
1.0,0.0,-0.12566134685507402,-5.199337582605575,-1.1186261484692048,-1.233782530917419,-0.33047469479722336,0.45665121608893694,0.5729675484954635,1.2815515655446004,1,0,0,0,0,0,1,0,0,1,0,0,5,16
1.0,0.0,0.7279132908816441,-1.4387866834733707,-0.7977340734935879,-1.489849789374236,-1.346082406886381,1.2083317454781253,5.19933758270342,-5.199337582605575,0,1,0,1,0,1,0,1,0,0,0,0,9,26
1.0,0.0,-0.7279132908816442,-0.11568299968571308,0.08365173390712909,-0.9911169060423902,0.8455347841764185,-0.843548357022858,0.5729675484954635,0.9027347916438648,1,0,0,0,0,0,0,1,0,1,0,0,12,5
1.0,0.0,1.8339146358159146,0.0893830110066029,-0.16284889610272846,1.5136565425127237,-2.072822276066876,1.1485290670175607,-5.199337582605575,-0.38532046640756773,0,1,0,0,0,0,1,0,1,0,1,0,6,18
0.0,0.0,0.2918904697739106,-0.328466794767441,-1.1507583842443494,0.41198601061273726,-0.6465885075513805,0.2702926453249268,-5.199337582605575,0.9027347916438648,0,1,0,0,0,1,0,0,1,0,1,0,10,9
1.0,0.0,0.6229257232100877,-0.016600949731219686,-0.6849951514492156,-0.3703642448067597,-1.031719095222221,0.8479321276466674,-0.47704042848944356,1.8339146358159146,1,0,0,0,0,0,0,1,0,0,0,0,5,25
0.0,0.0,-0.5244005127080409,-0.2736752445661682,-0.45636746739771716,0.8814090154484338,1.024039634397927,-0.8532313934693662,0.5729675484954635,1.2815515655446004,0,0,0,0,0,1,0,0,1,1,0,0,11,17
1.0,0.0,-5.199337582605575,0.47145399959508244,-0.1337175659190326,-1.4284238202566593,-0.4558941659162964,0.7584901033308994,-0.47704042848944356,-0.38532046640756773,0,1,0,0,0,1,0,1,0,0,1,1,11,21
1.0,1.0,1.2815515655446004,-0.024902854560931113,0.0,2.11642903102005,-1.1018319185455607,0.8505716521608062,0.041789297816453665,-0.7835003753897741,1,0,0,0,1,1,0,0,1,1,0,1,3,23
1.0,0.0,1.1107716166367858,-0.43072729929545756,1.0809809827693817,0.3718611940349692,-0.9294452799353649,1.1756930322002224,-5.199337582605575,-0.08365173390712909,1,0,0,1,0,1,0,0,0,1,0,0,8,17
1.0,0.0,1.3829941271006387,0.25706646016042867,0.8230387927855559,-0.11698958726299562,-1.4104707087890274,1.462856251134827,0.041789297816453665,-0.7835003753897741,0,0,0,0,0,0,0,0,1,1,0,0,12,25
0.0,1.0,-0.43072729929545756,0.7009514195842119,-5.199337582605575,0.8622922298025576,0.49278406818490933,-1.2840145397604656,5.19933758270342,-5.199337582605575,0,1,0,0,0,0,0,0,0,0,0,0,11,13
1.0,1.0,-0.8416212335729142,0.28039542426608915,0.6490034191375978,1.3863477636817976,1.0572876822075898,-1.0897453210293224,-5.199337582605575,0.9027347916438648,0,1,0,0,0,0,0,0,0,1,0,0,12,14
1.0,0.0,0.43072729929545744,-0.9137093965641642,-1.1107716166367858,-0.09792584367632745,-0.6938627865118715,0.26564251235810493,0.041789297816453665,0.6229257232100877,1,0,0,0,0,0,1,0,0,0,1,0,2,28
1.0,1.0,-1.8339146358159146,-0.43072729929545756,0.8971062851738308,1.2358009735390616,0.3019945074710955,-1.1937950727831035,5.19933758270342,-0.7835003753897741,1,0,0,0,1,0,0,0,0,1,0,1,8,25
1.0,1.0,-0.08365173390712909,-0.8416212335729142,0.5730903199067844,1.2638297281583133,1.1680781839139502,-1.1421102879320704,5.19933758270342,-0.7835003753897741,0,0,0,0,0,0,0,1,0,1,0,1,8,5
1.0,1.0,-1.8339146358159146,0.3624115623739171,0.6078176893967963,-0.7009071325887967,0.04191901988248579,-0.6040389783854957,5.19933758270342,-0.7835003753897741,0,1,0,0,0,1,0,0,1,0,1,0,7,17
0.0,0.0,0.8416212335729143,-1.1418163188998833,0.23710468953991895,-0.43072729929545756,-0.7718219643556993,0.7810745987160578,-5.199337582605575,0.9027347916438648,0,1,0,0,0,0,1,0,1,0,1,1,10,9
0.0,0.0,0.8416212335729143,-1.1418163188998833,0.23710468953991895,-0.43072729929545756,-0.7718219643556993,0.7810745987160578,-5.199337582605575,0.9027347916438648,0,1,0,0,0,0,1,0,1,0,1,1,10,9
1.0,0.0,0.3853204664075674,-1.3372124314028786,-0.6720760036192278,-0.37534028765871497,-0.5477744354322919,0.6225199953353648,-0.47704042848944356,0.16789400478810546,1,0,0,0,0,1,0,0,0,1,0,0,3,25
1.0,0.0,1.0364333894937898,-5.199337582605575,0.09739298419476611,1.4201363448847906,-1.0184901892177645,1.0145640173714854,5.19933758270342,0.9027347916438648,0,1,0,0,0,1,0,0,1,1,0,0,4,23
1.0,1.0,-5.199337582605575,0.6549499171006857,-0.16284889610272846,0.19443749500064278,-0.39733260695156963,-0.12504645585932292,5.19933758270342,-0.38532046640756773,0,0,0,0,0,1,0,0,1,0,1,0,8,11
0.0,0.0,0.2918904697739106,-0.328466794767441,0.3010730663815453,-0.5024022233733555,-0.6280818658990505,0.34632081105227597,-5.199337582605575,0.6229257232100877,0,0,0,0,1,0,1,0,1,0,0,0,7,8
1.0,1.0,-0.5729675484954635,0.6292786187210769,0.0,0.970739027001715,1.1999453891775564,-1.4691199902425387,0.5729675484954635,0.3853204664075674,0,0,0,0,0,1,0,0,1,0,0,0,5,30
1.0,0.0,0.041789297816453665,0.18751280956345256,-1.7492316780934183,0.36268834874759176,-0.3214286130160476,-0.7327835168120308,0.5729675484954635,0.6229257232100877,0,0,0,0,0,0,1,0,1,1,0,0,6,25
1.0,1.0,-1.8568441290659177,0.8379819939013756,0.2556058770030304,0.3444329473190501,1.1497924689898475,-0.6876603938959667,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,1,0,1,0,1,0,0,8,15
1.0,1.0,-1.5010859460440247,0.6744897501960817,-1.062026724982852,3.0619159108195806,0.9674215661017012,-1.6908172553570389,0.041789297816453665,-0.7835003753897741,0,0,0,0,0,0,0,1,0,1,0,0,5,18
1.0,0.0,0.08365173390712909,-5.199337582605575,-0.8080417745438162,-0.9593324273568413,-0.509402641295631,0.15115403533958435,-5.199337582605575,-0.7835003753897741,1,0,0,0,0,0,1,0,1,1,0,0,11,30
1.0,0.0,-0.3406948270877956,1.79667336068346,-5.199337582605575,1.5988413307276963,0.8496683508498168,-1.8995885619235175,-0.47704042848944356,0.9027347916438648,1,0,0,0,0,0,0,1,0,0,0,1,11,20
1.0,0.0,-0.9027347916438648,0.03857307514780311,0.09968491139694571,-1.2637771810116885,1.734049664773339,0.09966577188131917,0.5729675484954635,0.16789400478810546,0,1,0,1,0,0,1,0,0,1,0,0,10,4
1.0,0.0,0.8416212335729143,-1.1020492715779269,1.0354996460208183,-5.199337582605575,-1.1636030884854414,1.4442317888158063,5.19933758270342,0.6229257232100877,0,0,0,0,0,1,0,0,0,0,1,0,12,8
1.0,1.0,-0.08365173390712909,0.5309619677158941,2.2398152106145433,0.3995721346952018,1.6268888571156617,-0.4160941690701638,0.5729675484954635,-5.199337582605575,0,1,0,1,0,0,0,1,0,0,1,0,12,20
1.0,0.0,-0.16789400478810546,-0.1833218965723392,-1.0360054481846683,0.47236446110609615,0.12793533945850996,-0.4534084277482573,5.19933758270342,0.16789400478810546,1,0,0,0,0,0,1,1,0,0,0,1,9,10
1.0,1.0,-0.16789400478810546,5.19933758270342,2.686077048035688,-1.096697757903846,1.9870213473901468,-0.27239468428361735,5.19933758270342,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,1,0,11,7
1.0,1.0,0.16789400478810546,-0.6386096176206588,-0.27906654510162654,1.2803020775157288,-0.09045736299766348,-1.043769341583435,-0.47704042848944356,0.9027347916438648,1,0,0,0,0,0,0,0,1,0,0,0,7,19
1.0,0.0,1.2815515655446004,-0.32156709013711304,1.2008954024838152,1.1463606920184342,-0.85503108954295,1.0231193680685706,5.19933758270342,-0.08365173390712909,1,0,0,0,0,0,0,0,0,1,0,0,10,14
1.0,1.0,-1.1107716166367858,0.22266193767371417,-0.28468164829662773,-1.0624295770669763,1.3797600058008122,0.2127203867125172,0.041789297816453665,-0.38532046640756773,1,0,0,0,0,0,1,1,0,0,1,0,12,27
0.0,0.0,1.5010859460440247,0.8489763933429505,-0.9468334121749362,0.36574253625186615,-1.6369285537537817,1.7187854587161149,-0.47704042848944356,-0.38532046640756773,1,0,0,0,0,1,0,0,1,0,1,1,1,29
1.0,0.0,0.7279132908816441,-0.5519941213168881,-0.6720760036192278,-0.1026881737693507,-0.752630455619404,1.058116666835103,-5.199337582605575,0.16789400478810546,0,0,0,0,0,0,1,0,1,0,0,0,5,18
1.0,0.0,0.23899287047892498,0.5309619677158941,-1.5517520271841847,0.4817268495847311,-0.42278112538784585,0.23063732700790185,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,0,1,0,0,1,0,0,5,29
1.0,0.0,1.644853626951472,-1.1020492715779269,-0.14694352915393805,0.4958503473474538,-1.8045552276102037,1.8393286954601331,0.041789297816453665,-0.7835003753897741,1,0,0,1,0,0,1,1,0,1,0,0,2,4
1.0,0.0,-0.38532046640756773,-0.5870906048048712,-0.0716792838286314,0.6898627613930346,0.63330040409201,-1.2643773261994742,-5.199337582605575,0.16789400478810546,0,0,0,0,0,1,0,0,0,0,1,0,5,9
1.0,0.0,1.0364333894937898,1.607902208841472,0.1751736759042163,1.2557206651936743,-0.7564464205982991,0.9586430056286103,0.5729675484954635,0.3853204664075674,0,0,0,1,0,0,0,0,1,0,1,0,4,1
1.0,1.0,-1.5010859460440247,-0.15480386385682504,-5.199337582605575,-0.10745283396114039,0.3359945185506779,-0.43462174050487484,0.041789297816453665,-0.7835003753897741,0,1,0,0,0,0,0,0,1,0,1,0,12,7
1.0,0.0,0.9674215661017012,0.7731125366343897,0.6359105134277364,0.6651789022144461,-0.5648293499887621,0.6800294675764211,5.19933758270342,1.8339146358159146,0,1,0,0,1,1,0,0,1,0,0,1,5,2
1.0,0.0,-0.6744897501960817,-5.199337582605575,0.9237038340522554,0.8814090154484338,1.8578626955505837,-1.6973095223551837,-0.47704042848944356,5.19933758270342,1,0,0,0,0,0,0,1,0,0,0,1,5,10
1.0,1.0,-1.8339146358159146,1.1730381986279985,0.09510156847764509,0.08318849906448093,0.8028411577525162,0.0108357809524392,-5.199337582605575,-5.199337582605575,0,0,0,0,0,1,0,0,0,1,0,0,10,18
1.0,0.0,1.8339146358159146,-5.199337582605575,1.4320274453196258,-0.9524485143732513,-2.0088445097437995,1.764600911558361,-0.47704042848944356,-0.38532046640756773,0,0,0,0,0,0,0,1,0,0,0,0,11,28
1.0,1.0,0.3406948270877954,-0.5941961128149152,-1.0007119924576102,-1.440278318960844,-0.4144662655833615,0.8426707174828574,0.5729675484954635,0.9027347916438648,0,1,0,0,0,1,0,0,1,0,0,0,3,19
